userid,utype,domain,followers,friends,total_tweets,years,per_rt,chars,chars_rt,commas,commas_rt,periods,periods_rt,quesmark,quesmark_rt,exmark,exmark_rt,colon,colon_rt,semi,semi_rt,punc,punc_rt,tagpermsg,tagpermsg_rt,mentpermsg,mentpermsg_rt,urlpermsg,urlpermsg_rt,percent_msgwithment,percent_msgwithment_rt,percent_msgwithtag,percent_msgwithtag_rt,percent_msgwithurl,percent_msgwithurl_rt,first,verb_phrase,noun_phrase,interj,stopwords,slang,sentiment,entity,active_vb,modal_vb,negative_vb,dt,num_en,org_avg_d,org_med,org_avg_d_np,org_med_np,org_avg_d_vp,org_med_vp,pot_org,rt_avg_d,rt_med,rt_avg_d_np,rt_med_np,rt_avg_d_vp,rt_med_vp,pot_rt,lexco,glowbe_glowbe_dist_minval,glowbe_glowbe_dist_min3val,glowbe_glowbe_dist_minval_rt,glowbe_glowbe_dist_min3val_rt,glowbe_us_count_minval,glowbe_us_count_min3val, topic_coherence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4931466205,between100-10msgs,Technology,937,879,28,4.378082192,0.035714286,125.6666667,54,0.444444444,0,1.555555556,1,0.111111111,0,0.37037037,1,1.259259259,0,0.481481481,0,4.222222222,2,1.740740741,0,0.185185185,1,0.740740741,0,0.185185185,1,0.888888889,0,0.740740741,0,0.357142857,2.607142857,4.892857143,0.071428571,4.571428571,1.071428571,0.571428571,0.392857143,0.714285714,0.5,1.214285714,0.785714286,28,8.111111111,8,4.333333333,3,7.038461538,7,1,4,4,4,4,0,0,1,0.01883423,0.485033154,0.293561369,None,None,None,None,None,0.023598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9369590001,between100-10msgs,Fitness,114,164,291,6.756164384,0.95532646,110.9230769,127.5539568,0.153846154,0.158273381,1,1.226618705,0.230769231,0.161870504,0.461538462,0.571942446,1,2.107913669,0,0.086330935,2.846153846,4.31294964,2.615384615,2.032374101,0.076923077,1.208633094,1,1.003597122,0.076923077,1,1,0.996402878,1,0.974820144,0.186206897,1.772413793,3.662068966,0.048275862,3.703448276,1.248275862,0.565517241,0.531034483,0.44137931,0.524137931,0.765517241,0.95862069,145,5.769230769,5,3.230769231,2,4.909090909,4,1,6.779783394,7,3.461818182,2,5.983606557,5,0.971223022,0.033779346,0.394449476,0.227447849,0.43768276,0.260139215,57,194.666667,0.028018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7188641946,expert,Science,92050,1206,1,7.64109589,0,140,0,0,0,2,0,0,0,2,0,2,0,0,0,6,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,5,0,3,0,0,1,0,0,0,1,1,7.619047619,8,3.941747573,3,7.227272727,6,0.869158879,6.586956522,6.5,3.777777778,2.5,5.743589744,5,0.97826087,0.01310515,0.584831427,0.327999622,None,None,28,16220.66667,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4695293451,Random,Unknown,113,283,2,1.265753425,1,0,137,0,0,0,3.5,0,0,0,0,0,4,0,0,0,7.5,0,0,0,1,0,1,0,1,0,0,0,1,0,3,3,0,4,2,0,2,0,3,3,2,1,0,0,0,0,0,0,0,7,7,3.5,3.5,5.5,5.5,1,0,None,None,0.27187965,0.37522825,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472230245,mentioned,Technology,5936,703,41,6.761643836,0.097560976,82.91891892,97.75,0.216216216,0.25,1.378378378,1.25,0.135135135,0,0.405405405,0.25,0.27027027,2,0.162162162,0.25,2.567567568,4,0,1.25,1.540540541,2.25,0.027027027,0.75,0.945945946,1,0,0.5,0.027027027,0.75,0.314285714,1.885714286,3.914285714,0.8,4.085714286,1.114285714,0.542857143,0.085714286,0.371428571,0.628571429,1.371428571,0.885714286,35,6.756756757,5,3.583333333,2,6.344827586,4,0.810810811,2.75,3,2,2,2,2,0.75,0.016229165,0.516382322,0.318821807,0.213653043,0.116563843,6,20.333333,0.0225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7227304599,mentioned,Science,1353,657,2,2.684931507,0.5,93,140,0,0,1,4,0,0,0,0,0,2,0,1,1,7,0,4,1,2,0,1,1,1,0,1,0,1,0,1.5,3.5,0.5,4.5,0,0.5,0,0.5,0.5,0.5,2,2,4.666666667,4,2.8,2,3.75,3,0.833333333,5.666666667,5,3.666666667,3,3.666666667,4,1,0,0.428575562,0.259597263,None,None,990,13897,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2247432074,between10-3msgs,Technology,611,188,46,4.016438356,0,98.58695652,0,0.130434783,0,1.086956522,0,0.217391304,0,0.826086957,0,0.891304348,0,0,0,3.152173913,0,2.434782609,0,0.673913043,0,0.739130435,0,0.565217391,0,0.717391304,0,0.717391304,0,0.413043478,1.239130435,3.760869565,0.347826087,3.413043478,1.804347826,0.5,0.239130435,0.239130435,0.391304348,0.869565217,1.086956522,46,5.869565217,5.5,3.5,2,5.228571429,4,0.934782609,0,0,0,0,0,0,0,0.067998467,0.398704167,0.236361709,None,None,2,8.333333,0.029461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7254704336,between100-10msgs,Technology,1304,1477,163,2.580821918,0,98.46625767,0,0,0,1.171779141,0,0,0,0,0,1.006134969,0,0,0,2.17791411,0,5.26993865,0,0,0,1.006134969,0,0,0,1,0,1,0,0.15503876,0,1.906976744,0.263565891,0.015503876,0.15503876,0,0.209302326,0,0.15503876,0.15503876,0,129,2.358974359,2,2.333333333,2,0,0,0.17791411,0,0,0,0,0,0,0,0.021939137,0.384242582,0.176222982,None,None,3665,56056.66667,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4283504111,friend,Fitness,6909,2087,7,6.863013699,0.285714286,58.6,118,0,0,0.4,1.5,0.4,0,0.2,0,0.6,1.5,0,0,1.6,3,0,0.5,1.2,1.5,0.4,0.5,0.6,1,0,1,0.4,1,0.166666667,0.333333333,2.5,0.833333333,1.333333333,0.833333333,0.166666667,0.833333333,0,0,0.5,0.333333333,6,3,3,3,2,3,0,0.4,5.5,5.5,4,4,3.5,3.5,1,0,0.420535348,0.23071895,0.402353798,0.261050915,7,3753.333333,0.045107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331429129,morethan100msgs,Business,7,42,1348,0.594520548,0.005934718,126.9268657,111.25,0.109701493,0,3.440298507,2,0.023880597,0,0.006716418,0.125,2.118656716,2,0.044776119,0,5.744029851,4.125,4.009701493,4,0.001492537,0,2.014179104,2,0.001492537,1,1,1,1,1,0.11751497,0.553143713,2.232784431,0.00748503,0.857784431,0.201347305,0.032934132,0.535928144,0.074101796,0.112275449,0.273203593,0.181886228,1336,4.260089686,4,2.608728367,2,3.897783251,3,0.83358209,2.5,2,2,2,2.333333333,0,0.375,0.014472881,0.398692424,0.231428489,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7421116000,morethan100msgs,Technology,1472,411,428,4.115068493,0.011682243,118.3687943,136.2,0.392434988,0.4,1.132387707,1,0.063829787,0,0.026004728,0,1.75177305,2.2,0.016548463,0.2,3.382978723,3.8,1.730496454,1.8,0.002364066,0,1.011820331,1,0.002364066,0,0.988179669,1,1,1,0.252336449,1.287383178,4.170560748,0.021028037,2.007009346,0.469626168,0.130841121,0.91588785,0.193925234,0.212616822,0.565420561,0.595794393,428,6.359338061,6,3.623222749,3,5.551724138,4,0.988179669,7,6,2.8,2,5.8,5,1,0.007226749,0.435384078,0.258326804,0.367313807,0.225329959,None,None,None,0.041886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5703864737,expert,Technology,41628,896,49,9.049315068,0.306122449,85.32352941,116.5333333,0.352941176,0.266666667,0.882352941,1.2,0.205882353,0.266666667,0.352941176,0.133333333,0.617647059,1.666666667,0.176470588,0,2.588235294,3.533333333,0.147058824,0.6,0.882352941,1.466666667,0.294117647,0.2,0.588235294,1,0.147058824,0.533333333,0.294117647,0.2,0.25,1.472222222,3.916666667,0.361111111,3.888888889,1.055555556,0.333333333,0.416666667,0.361111111,0.555555556,1.194444444,0.861111111,36,6.454545455,6,3.935483871,2,6.173913043,4,0.852941176,6.933333333,6,2.733333333,2,6.142857143,5,0.933333333,0.010649589,0.518164061,0.312344485,0.426375727,0.241639666,None,None,None,0.025084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5100165874,between100-10msgs,Technology,9676,6145,443,4.671232877,0.505643341,112.8858447,133.6875,0.00913242,0.004464286,1,0.977678571,0,0,0.173515982,0.089285714,1,4.049107143,0,0,2.182648402,5.120535714,5.219178082,3.214285714,1.264840183,1.169642857,1,1,0.97716895,1,0.97260274,1,1,1,0.022346369,0.273743017,3.078212291,0.067039106,1.150837989,0.122905028,0,1.156424581,0,0,0.016759777,0.262569832,179,3.210659898,3,2.486702128,2,3.184,0,0.585,3.207939509,3,2.250505051,2,3.226666667,0,0.36101083,0.015733625,0.399997609,0.179281512,0.268034574,0.152509608,673,3532,0.073985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3267786684,between100-10msgs,Technology,3334,2572,61,5.126027397,0.524590164,97.4137931,121.875,0.344827586,0.15625,1.103448276,1.125,0.103448276,0.125,0.310344828,0.375,0.965517241,1.875,0,0.0625,2.827586207,3.71875,0.689655172,1.03125,1.068965517,2.15625,0.724137931,0.6875,0.896551724,1,0.413793103,0.6875,0.724137931,0.65625,0.315789474,1.289473684,3.5,0.631578947,2.5,1.052631579,0.236842105,0.657894737,0.236842105,0.342105263,0.684210526,0.578947368,38,5.344827586,5,2.785714286,2,4.72,4,0.896551724,5.875,5,2.9375,2,4.862068966,4,0.9375,0.012284904,0.462060522,0.265913047,0.398303087,0.240536387,1,10.666667,0.075181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6836229864,Random,Unknown,1160,510,1,2.243835616,1,0,106,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,1,0,0,0,0,1,3,3,6,5,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,5,5,4,4,4,4,1,0,None,None,0.042883586,0.144113964,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9292651648,Random,Unknown,33,161,2,4.610958904,1,0,109,0,0.5,0,0.5,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,1,0,1,0,0,1,6,9,0,11,2,1,0,2,2,6,2,1,0,0,0,0,0,0,0,8.5,8.5,2,2,7.5,7.5,1,0,None,None,0.376570402,0.583679333,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9515571656,between10-3msgs,Business,4362,3923,49,3.512328767,0.040816327,128.3404255,139,0.106382979,0,1.978723404,2.5,0.14893617,0.5,0,0,2.127659574,2.5,0.042553191,0,4.404255319,5.5,1.531914894,2,1.106382979,2,1.957446809,2,0.914893617,1,0.957446809,1,1,1,0.304347826,1.282608696,3.695652174,0.260869565,2.608695652,0.673913043,0.217391304,0.326086957,0.369565217,0.239130435,0.804347826,0.543478261,46,5.787234043,6,3.042553191,2,4.694444444,4,0.978723404,4.5,4.5,2.5,2.5,3,3,1,0.020076534,0.356266042,0.202993933,0.399300151,0.196278278,11,94.333333,0.032257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5982985803,between10-3msgs,Technology,653,800,321,4.189041096,0.38317757,115.2070707,124.3170732,0.262626263,0.227642276,1.737373737,1.552845528,0.075757576,0.073170732,0.191919192,0.235772358,0.944444444,1.943089431,0.005050505,0.008130081,3.217171717,4.040650407,1.590909091,1.512195122,0.98989899,1.869918699,0.898989899,0.902439024,0.964646465,1,0.939393939,0.861788618,0.868686869,0.869918699,0.066666667,1.833333333,4.028571429,0.042857143,3.4,0.680952381,0.257142857,0.266666667,0.495238095,0.419047619,0.99047619,0.795238095,210,6.888888889,7,3.397959184,2,6.091428571,5,0.939393939,6.569105691,6,3.641666667,2,6.039215686,4,0.943089431,0.021551692,0.421557279,0.256339979,0.428269238,0.255905267,2,4,0.024406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999066622,between100-10msgs,Fitness,651,956,1563,2.895890411,0.907869482,89.65972222,136.5785765,0.138888889,0.121212121,0.784722222,1.40944327,0.055555556,0.118393235,0.395833333,1.040169133,0.715277778,1.71106413,0.381944444,0.799154334,2.472222222,5.199436223,1.173611111,1.848484848,1.111111111,1.343904158,0.048611111,0.454545455,0.826388889,0.999295278,0.666666667,0.844256519,0.048611111,0.431994362,0.270748299,2.236734694,4.168707483,0.341496599,3.819047619,1.987755102,0.587755102,0.321088435,0.25170068,0.791836735,0.975510204,1.032653061,735,6.647540984,6,3.818965517,2,6.132075472,5,0.645833333,7.084685956,7,3.281560284,2,5.961680177,6,0.981677237,0.057211279,0.448780663,0.271323978,0.409165404,0.241996766,None,None,None,0.031132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6486391292,between10-3msgs,Technology,1084,378,57,6.490410959,0.192982456,119.5,137.5454545,0.347826087,0.545454545,1.739130435,1.454545455,0.173913043,0,0.108695652,0.090909091,0.97826087,1.909090909,0.195652174,0.090909091,3.543478261,4.090909091,0.543478261,0.181818182,1.02173913,1.181818182,0.608695652,0.727272727,0.717391304,1,0.434782609,0.090909091,0.586956522,0.727272727,0.512820513,2.205128205,5.153846154,0.128205128,4.461538462,1.128205128,0.333333333,0.769230769,0.333333333,0.538461538,1.102564103,0.948717949,39,7.02173913,7,4.369565217,4,6.275,5.5,0.956521739,8.545454545,8,4.818181818,4,7.363636364,7,1,0.012653609,0.453736833,0.264189521,0.471427535,0.275909865,None,None,None,0.086907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8675296557,Random,Unknown,516,1616,3,4.512328767,1,0,90.66666667,0,0,0,1.666666667,0,0,0,1,0,2,0,0,0,4.666666667,0,1.333333333,0,1.333333333,0,1,0,1,0,1,0,1,0.5,0.5,3.5,0,2.5,1,0,0.5,0,0.5,1,1.5,2,0,0,0,0,0,0,0,5,5,5,5,2,2,1,0,None,None,0.132773501,0.228569398,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7669434878,between10-3msgs,Fitness,71,161,4,4,0,93,0,0,0,1.75,0,0,0,0.5,0,0.75,0,0,0,3,0,1.5,0,1.5,0,0.75,0,0.75,0,1,0,0.75,0,0,1,2.25,0.25,1.5,1.25,0,0,0,1,1.75,0.5,4,4.666666667,6,2,2,6,6,0.75,0,0,0,0,0,0,0,0,0.34885909,0.225068324,None,None,43202,72808,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8313519546,between10-3msgs,Fitness,105,193,5,2.589041096,0,85.6,0,0,0,0.6,0,0,0,0,0,0.6,0,0,0,1.2,0,7,0,0,0,0.6,0,0,0,0.8,0,0.6,0,0,0.4,1.4,0,0.2,0,0.2,0.6,0.2,0,0,0.4,5,2.4,2,2,2,3,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8969670851,morethan100msgs,Fitness,1338,1100,176,2.789041096,0.011363636,126.4885057,129,0.005747126,0,1.862068966,2,0,0,0,0,1.833333333,2,0.385057471,1,4.086206897,5,3.528735632,3,0,0,1.005747126,1,0,0,1,1,1,1,0.029761905,0.142857143,2.017857143,0,0.571428571,0.011904762,0,0.625,0.041666667,0.011904762,0.005952381,0,168,3.109195402,3,2.477011494,2,3.485714286,0,0.827586207,3,3,2.5,2.5,0,0,1,0.038102453,0.425540351,0.257546804,0.519413241,0.342284044,52,884.333333,0.026418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5787355759,Random,Unknown,173,1707,1,6.435616438,1,0,89,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,2,3,3,0,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,5,5,3,3,4,4,1,0,None,None,0.092654487,0.11881407,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3432980049,mentioned,Technology,823,736,45,3.139726027,0.222222222,100,101,0.057142857,0.1,1.685714286,1,0.085714286,0,0.057142857,0.5,0.914285714,1.6,0.028571429,0.1,2.828571429,3.3,1.142857143,0.9,1.257142857,3.3,0.514285714,0.2,0.428571429,1,0.457142857,0.5,0.514285714,0.2,0.121212121,1.121212121,2.96969697,0.090909091,1.818181818,0.393939394,0.181818182,0.424242424,0.151515152,0.181818182,0.242424242,0.484848485,33,5.542857143,5,3.235294118,2,4.851851852,4,0.857142857,4,4,2.666666667,2,3.4,3,0.5,0.014457483,0.325255497,0.193824627,0.680677408,0.369237048,None,None,None,0.029421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3069785583,mentioned,Science,2386,98,117,4.797260274,0.094017094,123.1698113,103.3636364,0.688679245,0.090909091,1.20754717,1,0.037735849,0,0.009433962,0,0.547169811,2.363636364,0.169811321,0,2.660377358,3.454545455,1.056603774,0.272727273,0.094339623,1.909090909,0.452830189,0.909090909,0.094339623,1,0.679245283,0.181818182,0.452830189,0.909090909,1.14516129,0.467741935,3.838709677,4.5,0.274193548,0.677419355,0.032258065,0.709677419,0.048387097,0.580645161,3.467741935,0.387096774,62,3.08490566,3,2.160377358,2,2.166666667,0,0.971698113,2.454545455,2,2.181818182,2,2,0,0.818181818,0.026527636,0.440134401,0.269089758,0.381767067,0.218982812,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5760898098,Random,Unknown,1524,1382,3,4.756164384,1,0,140,0,1,0,2,0,0,0,0,0,2,0,0,0,5,0,0.666666667,0,2,0,0.666666667,0,1,0,0.333333333,0,0.666666667,0,2,5,0,6,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,8,8,2.666666667,2,7,7,1,0,None,None,0.307050486,0.512401634,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5395172332,between10-3msgs,Business,1755,1943,1122,1.304109589,0.934046346,95.14864865,124.5639313,0.581081081,0.296755725,2.581081081,1.409351145,0.054054054,0.11259542,0,0.465648855,1.162162162,2.062022901,0.040540541,0.094465649,4.418918919,4.440839695,0,1.53721374,0.391891892,1.44370229,1,0.935114504,0.216216216,1,0,1,1,1,0.378181818,1.456363636,4.134545455,0.156363636,3.372727273,1.007272727,0.332727273,0.772727273,0.263636364,0.352727273,0.869090909,0.878181818,550,7.224137931,7,2.965517241,2.5,6.166666667,5,0.77027027,6.115384615,6,3.58857696,3,5.46723301,4,0.924618321,0.013775494,0.420480977,0.252027024,0.455777296,0.269576364,1,11.333333,0.005019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4386266668,Random,Unknown,295,743,1,3.890410959,1,0,137,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,3,7,0,11,2,1,1,1,2,2,4,1,0,0,0,0,0,0,0,14,14,4,4,13,13,1,0,None,None,0.235837314,0.425850202,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6819309248,morethan100msgs,Fitness,517,199,32,3.054794521,1,0,125.59375,0,0.09375,0,1.3125,0,0.125,0,0.53125,0,1.90625,0,0.15625,0,4.125,0,5.15625,0,1.1875,0,0.4375,0,1,0,1,0,0.4375,0.3125,1.625,3.9375,0.4375,2.375,0.9375,0.25,0.125,0.25,0.125,0.375,0.6875,16,0,0,0,0,0,0,0,5.3,5,3.24137931,2,4.56,3.5,0.71875,0.010352094,None,None,0.240065159,0.387855111,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7386394727,between100-10msgs,Science,170,134,122,2.964383562,0,136.0327869,0,0.598360656,0,4.245901639,0,0.049180328,0,0,0,2.508196721,0,0.008196721,0,7.409836066,0,1,0,0,0,1.008196721,0,0,0,1,0,1,0,0.393442623,1.729508197,5.647540984,0,3.450819672,0.803278689,0.155737705,1.360655738,0.368852459,0.532786885,0.967213115,1.270491803,122,8.032786885,8,4.647540984,4,6.546218487,6,1,0,0,0,0,0,0,0,0.018921797,0.468510432,0.277211712,None,None,None,None,None,-0.014342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6782605644,between100-10msgs,Technology,1546,1998,279,3.673972603,0,90.90322581,0,0.204301075,0,1.258064516,0,0.053763441,0,0.043010753,0,1.150537634,0,0.021505376,0,2.731182796,0,0.992831541,0,0.053763441,0,0.992831541,0,0.032258065,0,0.555555556,0,0.992831541,0,0.11827957,1.05734767,3.182795699,0.007168459,1.075268817,0.250896057,0.143369176,1.096774194,0.125448029,0.043010753,0.336917563,0.268817204,279,5.197132616,5,2.792114695,2,4.432432432,3,0.956989247,0,0,0,0,0,0,0,0.001933094,0.386411429,0.224017434,None,None,None,None,None,0.024134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303413052,mentioned,Science,2646,487,1,4.923287671,1,0,140,0,1,0,1,0,0,0,0,0,3,0,0,0,5,0,1,0,1,0,2,0,1,0,1,0,1,0,2,5,1,4,1,0,0,0,2,1,2,1,6.571428571,7,3.666666667,2,5.833333333,4,0.714285714,6.421052632,6,3.105263158,2,4.722222222,4,1,0.008717853,None,None,0.211323428,0.307389377,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765388082,morethan100msgs,Technology,3446,1728,1701,3.742465753,0.007054674,100.8176436,117.5,0.116044997,0.75,1.516281824,2.583333333,0.003552398,0,0.019538188,0,1.111900533,1.333333333,0.026050918,0.083333333,2.793368857,4.75,5.462995856,4.583333333,0,0,1.101243339,1.333333333,0,0,0.998815867,1,1,1,0.084805654,0.056537102,2.355712603,0.01590106,0.180212014,0.114840989,0.004711425,0.830388693,0.005300353,0.078916372,0.075382803,0.029446408,1698,2.834123223,3,2.313353116,2,3.212837838,0,0.424511545,2.916666667,3,2.833333333,3,2,0,0.75,0.052259341,0.419605354,0.249270342,0.346528224,0.203388299,None,None,None,0.14237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6704891726,morethan100msgs,Fitness,10427,10389,353,3.745205479,0.201133144,135.4751773,111.2816901,0.308510638,0.197183099,4.131205674,2.267605634,0.060283688,0.183098592,0.042553191,0.535211268,1.911347518,2.507042254,0.053191489,0.028169014,6.507092199,5.718309859,2.361702128,1.028169014,0.024822695,1.014084507,1.003546099,1,0.010638298,1,1,0.929577465,0.996453901,1,0.227586207,2.168965517,5.303448276,0.068965517,3.420689655,0.703448276,0.234482759,1.065517241,0.255172414,0.420689655,0.85862069,1.589655172,290,8.59929078,9,4.326241135,4,7.595744681,8,1,6.690140845,7,3.76119403,3,5.639344262,5,0.929577465,0.100204998,0.460007556,0.276800915,0.44386287,0.263152286,None,None,None,0.025803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3232612810,Random,Unknown,175,632,3,3.794520548,1,0,87.66666667,0,0.333333333,0,0.666666667,0,0,0,0,0,1.333333333,0,0.333333333,0,2.666666667,0,0.333333333,0,1,0,0,0,1,0,0.333333333,0,0,0,4,5,0,6,0.5,0.5,0,1,0,0.5,1,2,0,0,0,0,0,0,0,7,7,3.333333333,2,5,6,1,0,None,None,0.180329607,0.275207098,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
